dataset,speaker_id,l1,gender,utterance_id,textgrid_path,tier_name,start_time,end_time,label,normalized_label,possible_error_type
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,phones,3.670000,3.760000,F,F,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,phones,3.760000,3.940000,EY1,EY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,phones,3.940000,4.080000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,phones,4.080000,4.103039,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,0.000000,0.310000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,0.310000,0.340000,"ɹ,sil,d","ɹ,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,0.340000,0.580000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,0.580000,0.800000,"l,sil,d","l,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,0.800000,2.490000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,2.490000,2.530000,"ɹ,ə,s","ɹ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,2.530000,2.650000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,2.650000,3.030000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,3.030000,3.110000,"ɪ,i,s","ɪ,i,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,3.110000,3.310000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,3.310000,3.370000,"ð,d,s","ð,d,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,3.370000,3.530000,"ɚ,ə,s","ɚ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0106,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0106.TextGrid,IPA,3.530000,4.103039,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,0.000000,0.040000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,0.040000,0.440000,they,they,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,0.440000,0.980000,edged,edged,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,0.980000,1.090000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,1.090000,1.670000,nearer,nearer,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,1.670000,1.890000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,1.890000,2.190000,and,and,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,2.190000,2.470000,stood,stood,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,2.470000,2.990000,shoulder,shoulder,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,2.990000,3.140000,to,to,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,3.140000,3.620000,shoulder,shoulder,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,3.620000,4.090000,facing,facing,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,4.090000,4.180000,their,their,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,4.180000,4.630000,world,world,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,words,4.630000,4.720000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.000000,0.040000,sil,sil,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.040000,0.160000,"DH,D,s","DH,D,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.160000,0.440000,EY1,EY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.440000,0.710000,EH1,EH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.710000,0.790000,"JH,SH,s","JH,SH,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.790000,0.980000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,0.980000,1.090000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.090000,1.200000,N,N,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.200000,1.340000,IH1,IH1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.340000,1.510000,R,R,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.510000,1.670000,ER0,ER0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.670000,1.890000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,1.890000,2.100000,AE1,AE1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.100000,2.140000,"N,sil,d","N,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.140000,2.190000,"D,sil,d","D,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.190000,2.270000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.270000,2.340000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.340000,2.430000,"UH1,UW,s","UH1,UW,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.430000,2.470000,"D,sil,d","D,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.470000,2.650000,SH,SH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.650000,2.770000,"OW1,AW,s","OW1,AW,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.770000,2.810000,"L,sil,d","L,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.810000,2.870000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.870000,2.990000,"ER0,AH,s","ER0,AH,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,2.990000,3.070000,T,T,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.070000,3.140000,AH0,AH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.140000,3.280000,SH,SH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.280000,3.380000,"OW1,AW,s","OW1,AW,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.380000,3.410000,"L,sil,d","L,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.410000,3.490000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.490000,3.620000,"ER0,AH,s","ER0,AH,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.620000,3.800000,F,F,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.800000,3.930000,EY1,EY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,3.930000,4.000000,S,S,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.000000,4.050000,IH0,IH0,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.050000,4.090000,"NG,N,s","NG,N,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.090000,4.120000,"DH,D,s","DH,D,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.120000,4.150000,"EH1,AH,s","EH1,AH,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.150000,4.180000,"R,sil,d","R,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.180000,4.310000,W,W,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.310000,4.480000,ER1,ER1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.480000,4.510000,"L,sil,d","L,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.510000,4.630000,D,D,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.630000,4.700000,sp,sp,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,phones,4.700000,4.720000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,0.000000,0.040000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,0.040000,0.160000,"ð,d,s","ð,d,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,0.160000,0.710000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,0.710000,0.790000,"dʒ,ʃ,s ","dʒ,ʃ,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,0.790000,2.100000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.100000,2.140000,"n,sil,d","n,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.140000,2.190000,"d,sil,d","d,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.190000,2.340000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.340000,2.430000,"ʊ,u,s","ʊ,u,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.430000,2.470000,"d,sil,d","d,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.470000,2.650000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.650000,2.770000,"oʊ,ɑʊ,s","oʊ,ɑʊ,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.770000,2.810000,"l,sil,d","l,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.810000,2.870000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.870000,2.990000," ɚ,ə,s","ɚ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,2.990000,3.280000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,3.280000,3.380000,"oʊ,ɑʊ,s","oʊ,ɑʊ,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,3.380000,3.410000,"l,sil,d","l,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,3.410000,3.490000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,3.490000,3.620000," ɚ,ə,s","ɚ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,3.620000,4.050000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.050000,4.090000,"ŋ,n,s","ŋ,n,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.090000,4.120000,"ð,d,s","ð,d,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.120000,4.150000,"ɛ,ə,s","ɛ,ə,s",substitution
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.150000,4.180000," ɹ,sil,d","ɹ,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.180000,4.480000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.480000,4.510000,"l,sil,d","l,sil,d",deletion
l2_arctic,PNV,Vietnamese,M,arctic_b0140,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0140.TextGrid,IPA,4.510000,4.720000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,0.000000,0.170000,he,he,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,0.170000,0.710000,pulled,pulled,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,0.710000,0.960000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,0.960000,1.180000,and,and,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,1.180000,1.260000,the,the,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,1.260000,1.728328,log,log,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,1.728328,1.780000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,1.780000,2.280000,crashed,crashed,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,2.280000,2.760000,down,down,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,2.760000,3.120000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,3.120000,3.270000,to,to,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,3.270000,3.560000,break,break,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,3.560000,3.790000,his,his,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,3.790000,4.200000,back,back,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,words,4.200000,4.250000,,,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,phones,0.000000,0.100000,HH,HH,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,phones,0.100000,0.170000,IY1,IY1,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,phones,0.170000,0.310000,P,P,unknown
l2_arctic,PNV,Vietnamese,M,arctic_b0165,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/annotation/arctic_b0165.TextGrid,phones,0.310000,0.442115,UH1,UH1,unknown
