dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,1.610000,1.660000,"n,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,1.660000,1.820000,"z,s,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,2.010000,2.050000,"d,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,2.050000,2.140000,"pʰ,p,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,2.840000,2.940000,"ɹ,sil,d ",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,3.330000,3.370000,"əɹ,ə,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,4.400000,4.480693,"əɹ,ə,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,4.596149,4.688513,"ə,u,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0022.wav,arctic_a0022,4.688513,4.771431,"l,n,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,0.430000,0.540000,"AH0,AY,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,1.150000,1.210000,"V,P,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,1.440000,1.600000,"EY1,AE,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,2.540000,2.590000,"L,W,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.210000,3.260000,"R,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.620000,3.650000,"Z,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.650000,3.680000,"D,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,4.190000,4.240000,"P,B,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,4.240000,4.330000,"AH0,AE,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,5.210000,5.280000,"R,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,5.280000,5.380000,"DH,D,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.090000,6.180000,"IH1,IY1,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.260000,6.290000,"L,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.390000,6.460000,"JH,CH,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.460000,6.490000,"IH0,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.490000,6.530000,"Z,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,0.430000,0.540000,"ə,aɪ,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,1.150000,1.210000,"v,p,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,1.440000,1.600000,"eɪ,æ,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,2.540000,2.590000,"l,w,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.210000,3.260000,"ɹ,sil,d ",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.620000,3.650000,"z,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,3.650000,3.680000,"d,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,4.190000,4.240000,"pʰ,p,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,4.240000,4.330000,"ə,æ,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,5.210000,5.280000,"ɹ,sil,d ",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,5.280000,5.380000,"ð,d,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.090000,6.180000,"ɪ,i,s ",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.260000,6.290000,"l,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.390000,6.460000,"dʒ,tʃ,s",substitution,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.460000,6.490000,"ɪ,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0023.wav,arctic_a0023,6.490000,6.530000,"z,sil,d",deletion,A combination of Canadian capital quickly organized and petitioned for the same privileges
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.230000,0.370000,"T,S,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.480000,0.510000,"Z,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.890000,0.940000,"P,B,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.030000,1.070000,"R,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.070000,1.100000,"T,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.100000,1.130000,"S,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.320000,1.380000,"AH1,AO1,s",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.460000,1.520000,"DH,D,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.800000,1.890000,"R,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.060000,3.130000,"sil,S,a",addition,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.540000,3.590000,"T,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.590000,3.670000,"P,B,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.810000,3.840000,"AH0,OW*,s",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.840000,3.940000,"L,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.230000,0.370000,"t,s,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.480000,0.510000,"z,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,0.890000,0.940000,"pʰ,p,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.030000,1.070000,"ɹ,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.070000,1.100000,"t,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.100000,1.130000,"s,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.320000,1.380000,"ə,ɔ,s",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.460000,1.520000,"ð,d,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,1.800000,1.890000,"ɹ,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.060000,3.130000,"sil,s,a",addition,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.540000,3.590000,"t,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.590000,3.670000,"pʰ,p,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.810000,3.840000,"ə,o,s ",substitution,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0024.wav,arctic_a0024,3.840000,3.940000,"l,sil,d ",deletion,It was my reports from the north which chiefly induced people to buy
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,0.350000,0.450000,"Z,S,s ",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,1.810000,1.900000,"N,NG,s",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,2.340000,2.410000,"ER0,AH0,s ",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,2.600000,2.730000,"JH,CH,s ",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,2.830000,2.910000,"AH0,AA*,s",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,3.000000,3.030000,"P,B,s",substitution,I was about to do this when cooler judgment prevailed
l2_arctic,THV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/THV/wav/arctic_a0025.wav,arctic_a0025,3.240000,3.400000,"EY1,AE1,s",substitution,I was about to do this when cooler judgment prevailed
