evaluation_slice,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
test,test,ERMS,Spanish,arctic_b0494,1.63,1.66,"AA1,OW*,s",substitution,deletion,0.6879438161849976,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ERMS,Spanish,arctic_b0503,4.9,5.01,"D,T,s",substitution,deletion,0.43616241216659546,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,ERMS,Spanish,arctic_b0534,0.16,0.21,"L,L*,s ",substitution,deletion,0.4568786323070526,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ERMS,Spanish,arctic_b0534,0.73,0.76,"AY0,IY,s",substitution,deletion,0.4791165888309479,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ERMS,Spanish,arctic_b0534,1.6,1.64,"IH1,IY,s",substitution,deletion,0.5209392309188843,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ERMS,Spanish,arctic_b0534,2.12,2.19,"T,N,s",substitution,deletion,0.48173895478248596,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,ERMS,Spanish,arctic_b0538,0.27,0.3,"DH,D,s ",substitution,deletion,0.6508172154426575,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ERMS/wav/arctic_b0538.wav,At the best they were necessary accessories
test,test,HKK,Korean,arctic_b0469,0.16,0.21,"R,R*,s",substitution,deletion,0.41368651390075684,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HKK,Korean,arctic_b0469,0.67,0.71,"P, F, s",substitution,deletion,0.4311322867870331,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HKK,Korean,arctic_b0503,4.275696,4.4,"sil, S, a",addition,substitution,0.5233978033065796,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,HKK,Korean,arctic_b0518,0.444888,0.51,"R, err, s",substitution,deletion,0.49682724475860596,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HKK,Korean,arctic_b0518,0.81,0.87,"L,R,s",substitution,deletion,0.4785465896129608,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HKK,Korean,arctic_b0518,0.96,0.99,"OW0, AO, s",substitution,deletion,0.5252373814582825,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HKK,Korean,arctic_b0530,1.16,1.21,"G, sil, d",deletion,addition,0.6346592307090759,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HKK/wav/arctic_b0530.wav,He had a big chimpanzee that was a winner
test,test,HQTV,Vietnamese,arctic_b0465,2.87,2.92,"AA1,AH,s",substitution,deletion,0.35016971826553345,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,HQTV,Vietnamese,arctic_b0465,3.08,3.15,"T,P,s",substitution,addition,0.48269444704055786,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,HQTV,Vietnamese,arctic_b0465,3.97456,4.07,"sil,N,a",addition,substitution,0.3541928827762604,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,HQTV,Vietnamese,arctic_b0465,5.1,5.15,"AH0,sil,d",deletion,addition,0.5400633215904236,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,HQTV,Vietnamese,arctic_b0469,0.71,0.74,"IY1,AW,s",substitution,deletion,0.7710252404212952,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HQTV,Vietnamese,arctic_b0469,0.77,0.85,"AH0,sil,d",deletion,substitution,0.6598199605941772,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HQTV,Vietnamese,arctic_b0469,0.85,0.99,"L,sil,d",deletion,substitution,0.5713479518890381,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HQTV,Vietnamese,arctic_b0469,1.34,1.37,"DH,D,s",substitution,deletion,0.5661330819129944,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HQTV,Vietnamese,arctic_b0469,2.08,2.12,"DH,D,s",substitution,deletion,0.5840433239936829,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,HQTV,Vietnamese,arctic_b0481,0.574935,0.68,"sil,K,a",addition,substitution,0.6847972273826599,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,HQTV,Vietnamese,arctic_b0481,1.5,1.59,"IY1,IH,s",substitution,addition,0.4767810106277466,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,HQTV,Vietnamese,arctic_b0481,2.47,2.51,"L,IH,s",substitution,deletion,0.5186145305633545,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,HQTV,Vietnamese,arctic_b0481,3.77,3.87,"L,sil,d",deletion,substitution,0.48064595460891724,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,HQTV,Vietnamese,arctic_b0488,2.25,2.3,"L,W,s",substitution,deletion,0.5427250266075134,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,HQTV,Vietnamese,arctic_b0503,0.39,0.44,"T,sil,d",deletion,substitution,0.42661407589912415,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,HQTV,Vietnamese,arctic_b0503,0.89,0.94,"EY1,EH,s",substitution,addition,0.47779807448387146,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,HQTV,Vietnamese,arctic_b0503,1.99,2.04,"L,IY,s",substitution,addition,0.5388490557670593,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,HQTV,Vietnamese,arctic_b0509,0.58,0.68,"L,N,s",substitution,deletion,0.49021637439727783,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,HQTV,Vietnamese,arctic_b0509,2.22,2.28,"P,B,s",substitution,deletion,0.4785012900829315,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,HQTV,Vietnamese,arctic_b0509,2.32,2.39,"AA1,AH,s",substitution,deletion,0.45956432819366455,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,HQTV,Vietnamese,arctic_b0509,2.48,2.51,"ER0,Ah,s",substitution,deletion,0.5140620470046997,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,HQTV,Vietnamese,arctic_b0518,0.31,0.38,"R,sil,d",deletion,substitution,0.48842331767082214,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HQTV,Vietnamese,arctic_b0518,0.6,0.63,"AO1,AH,s",substitution,deletion,0.7534993886947632,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HQTV,Vietnamese,arctic_b0518,3.3,3.33,"DH,D,s",substitution,deletion,0.45953890681266785,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,HQTV,Vietnamese,arctic_b0527,0.45,0.500049,"IY0,IH,s",substitution,addition,0.6097243428230286,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,HQTV,Vietnamese,arctic_b0527,0.72,0.78,"AH0,sil,d",deletion,addition,0.46425682306289673,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,HQTV,Vietnamese,arctic_b0527,0.81,0.9,"V,B,s",substitution,deletion,0.5935715436935425,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,HQTV,Vietnamese,arctic_b0534,0.52,0.64,"L,W,s",substitution,deletion,0.43068453669548035,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,HQTV,Vietnamese,arctic_b0534,1.87,1.93,"R,sil,d",deletion,substitution,0.6027919054031372,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,HQTV,Vietnamese,arctic_b0534,3.94,3.99,"NG,N,s",substitution,addition,0.4677826464176178,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,LXC,Chinese,arctic_b0430,1.944613,2.21,"sil, AX, a",addition,substitution,0.6085183024406433,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0430.wav,They were babbling and chattering all together
test,test,LXC,Chinese,arctic_b0430,4.319782,4.37,"ER0, AX, s",substitution,deletion,0.6111457347869873,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0430.wav,They were babbling and chattering all together
test,test,LXC,Chinese,arctic_b0461,1.076839,1.235107,"sil, S, a",addition,substitution,0.556983232498169,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,LXC,Chinese,arctic_b0461,2.59,2.67,"L, R, s",substitution,addition,0.4948521554470062,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,LXC,Chinese,arctic_b0465,0.17,0.28,"T, sil, d",deletion,substitution,0.5017671585083008,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,LXC,Chinese,arctic_b0465,2.11,2.16,"N, sil, d",deletion,addition,0.4258076846599579,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,LXC,Chinese,arctic_b0476,1.408956,1.48,"N, sil, d",deletion,substitution,0.5889366269111633,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,LXC,Chinese,arctic_b0476,1.64,1.72,"V, sil, d",deletion,addition,0.5368378162384033,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,LXC,Chinese,arctic_b0476,2.01,2.101797,"sil, err, a",addition,substitution,0.68789142370224,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,LXC,Chinese,arctic_b0476,3.11219,3.17,"DH, R, s",substitution,addition,0.6218854188919067,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,LXC,Chinese,arctic_b0476,4.48,4.55,"N, sil, d",deletion,addition,0.6393756866455078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,LXC,Chinese,arctic_b0479,0.237377,0.372512,"sil, L, a",addition,substitution,0.5096662044525146,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,LXC,Chinese,arctic_b0479,1.17,1.2,"DH, L, s",substitution,deletion,0.7564159035682678,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,LXC,Chinese,arctic_b0481,1.85,1.94,"Z, S, s",substitution,deletion,0.3579423129558563,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,LXC,Chinese,arctic_b0481,3.348973,3.4,"L, sil, d",deletion,addition,0.4211568832397461,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,LXC,Chinese,arctic_b0483,3.147632,3.178848,"sil, N, a",addition,deletion,0.6889272332191467,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists
test,test,LXC,Chinese,arctic_b0509,2.24,2.31,"D, sil, d",deletion,addition,0.5392985343933105,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,LXC,Chinese,arctic_b0527,1.652882,1.769952,"sil, IH, a",addition,substitution,0.7177026271820068,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,LXC,Chinese,arctic_b0531,1.09,1.15,"T, sil, d",deletion,addition,0.7547553777694702,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0531.wav,I'm sure it must have been some adventure
test,test,MBMPS,Spanish,arctic_b0434,2.05,2.11,"D,DH,s",substitution,addition,0.49162498116493225,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,MBMPS,Spanish,arctic_b0461,0.38,0.486458,"sil,IY,a",addition,substitution,0.7427745461463928,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,MBMPS,Spanish,arctic_b0534,1.51,1.54,"R,R*,s",substitution,deletion,0.48152440786361694,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,MBMPS,Spanish,arctic_b0534,2.86,2.92,"DH,D,s",substitution,addition,0.5702805519104004,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,MBMPS,Spanish,arctic_b0534,3.66,3.78,"NG,N,s",substitution,addition,0.47584807872772217,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,MBMPS,Spanish,arctic_b0538,0.23,0.26,"DH,D,s",substitution,deletion,0.5208945870399475,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0538.wav,At the best they were necessary accessories
test,test,MBMPS,Spanish,arctic_b0538,2.91,3.000497,"sil,OW,a",addition,substitution,0.7205187082290649,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/MBMPS/wav/arctic_b0538.wav,At the best they were necessary accessories
test,test,NCC,Chinese,arctic_b0430,2.5,2.57,"L,sil,d",deletion,substitution,0.4623982012271881,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0430.wav,They are babbling and chattering all together
test,test,NCC,Chinese,arctic_b0461,2.82,2.89,"L,W,s",substitution,deletion,0.6277716755867004,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,NCC,Chinese,arctic_b0465,2.32,2.35,"N,L,s",substitution,deletion,0.5399431586265564,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,NCC,Chinese,arctic_b0465,4.99,5.05,"EH1,IH,s",substitution,addition,0.5987168550491333,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0465.wav,But such divergence of opinion would constitute no menace to society
test,test,NCC,Chinese,arctic_b0476,2.04,2.09,"DH,D,s ",substitution,addition,0.6137177348136902,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,NCC,Chinese,arctic_b0479,1.339847,1.53,"sil,AH0,a",addition,substitution,0.7919846773147583,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,NCC,Chinese,arctic_b0479,4.438867,4.5,"sil,AH0,a",addition,deletion,0.6941449046134949,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,NCC,Chinese,arctic_b0481,0.03,0.09,"DH,D,s ",substitution,addition,0.6044570803642273,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0481.wav,The task we set ourselves was threefold
